store_num,lon,lat,geolocation,description,address,locdate
2182,-118.49679,34.01623,"34.01623,-118.49679",Starbucks - CA - Santa Monica [W]  02182,"3rd & Santa Monica, Santa Monica_1356 Third Street Promenade_Santa Monica, California 904011310_310-458-0266",2021-11-18
2183,-118.474986,34.02757556,"34.02757556,-118.474986",Starbucks - CA - Santa Monica [W]  02183,"Colorado & Cloverfield, Santa Monic_2200 Colorado Blvd._Santa Monica, California 90404_310-453-6745",2021-11-18
2184,-118.4829692,34.00141654,"34.00141654,-118.4829692",Starbucks - CA - Santa Monica [W]  02184,"Main Street_2671 Main Street_Santa Monica, California 90405_(310) 392-3559",2021-11-18
2185,-118.4795349,33.99797693,"33.99797693,-118.4795349",Starbucks - CA - Santa Monica [W]  02185,"Main & Navy_3110 Main Street_Santa Monica, California 904055352_310-581-9572",2021-11-18
2186,-118.4549574,34.01940794,"34.01940794,-118.4549574",Starbucks - CA - Santa Monica [W]  02186,"Ocean Park - Santa Monica_2901 Ocean Park Blvd._Santa Monica, California 90405_(310) 396-9995",2021-11-18
2187,-118.4992431,34.01846028,"34.01846028,-118.4992431",Starbucks - CA - Santa Monica [W]  02187,"Third Street (B&N)_308 Wilshire Blvd._Santa Monica, California 90401_310-451-9626",2021-11-18
2188,-118.4780921,34.03553217,"34.03553217,-118.4780921",Starbucks - CA - Santa Monica [W]  02188,"Wilshire Boulevard_2525 Wilshire Blvd._Santa Monica, California 90403_(310) 264-0669",2021-11-18
2189,-119.082318,34.346281,"34.346281,-119.082318",Starbucks - CA - Santa Paula  02189,"Vons - Santa Paula 2434_576 W Main St_Santa Paula, California 93060_805-525-6356",2021-11-18
2190,-122.7207834,38.47298254,"38.47298254,-122.7207834",Starbucks - CA - Santa Rosa  02190,"Albertsons-Santa Rosa #7090_150 Bicentennial Way_Santa Rosa, California 95403_707-566-7515",2021-11-18
2191,-122.6729,38.4386,"38.4386,-122.6729",Starbucks - CA - Santa Rosa  02191,"Albertsons-Santa Rosa #7016_915 Montgomery Village Ct_Santa Rosa, California 95405",2021-11-18
2192,-122.7515,38.4507,"38.4507,-122.7515",Starbucks - CA - Santa Rosa  02192,"Safeway - Santa Rosa #956_1799 Marlow Road_Santa Rosa, California 95401",2021-11-18
2193,-122.65322,38.46514,"38.46514,-122.65322",Starbucks - CA - Santa Rosa  02193,"Safeway - Santa Rosa #713_100 Calistoga Rd_Santa Rosa, California 95409_707-539-1771",2021-11-18
2194,-122.7172029,38.4611538,"38.4611538,-122.7172029",Starbucks - CA - Santa Rosa  02194,"Safeway-Santa Rosa #1576_2210 Mendocino Ave_Santa Rosa, California 95403",2021-11-18
2195,-122.7029178,38.44609957,"38.44609957,-122.7029178",Starbucks - CA - Santa Rosa  02195,"Safeway-Santa Rosa #1562_2751 Fourth St_Santa Rosa, California 95404",2021-11-18
2196,-122.7134326,38.41890225,"38.41890225,-122.7134326",Starbucks - CA - Santa Rosa  02196,"Target Santa Rosa T-937_1980 Santa Rosa Ave_Santa Rosa, California 95407",2021-11-18
2197,-122.7359312,38.47968069,"38.47968069,-122.7359312",Starbucks - CA - Santa Rosa [WD]  02197,"Hopper & Cleveland - Santa Rosa_860 Hopper Avenue_Santa Rosa, California 95403_707-528-3116",2021-11-18
2198,-122.6882948,38.43394795,"38.43394795,-122.6882948",Starbucks - CA - Santa Rosa [WD]  02198,"Farmer's Lane & Highway 12_1511 Farmer's Lane_Santa Rosa, California 95405_707-546-6920",2021-11-18
2199,-122.713326,38.413494,"38.413494,-122.713326",Starbucks - CA - Santa Rosa [WD]  02199,"Santa Rosa & Yolanda - Santa Rosa_2688 Santa Rosa Ave_Santa Rosa, California 95407_707-527-1006",2021-11-18
2200,-122.717224,38.455854,"38.455854,-122.717224",Starbucks - CA - Santa Rosa [W]  02200,"1620 Mendocino Ave. - Santa Rosa_1620 Mendicino Avenue_Santa Rosa, California 95401_(707) 568-7490",2021-11-18
2201,-122.7512445,38.45052261,"38.45052261,-122.7512445",Starbucks - CA - Santa Rosa [W]  02201,"Marlow & Guerneville - Santa Rosa_1791 Marlow Rd_Santa Rosa, California 95401_707-576-7360",2021-11-18
2202,-122.717517,38.46181974,"38.46181974,-122.717517",Starbucks - CA - Santa Rosa [W]  02202,"Mendocino & Steele - Santa Rosa_2240 Mendocino Avenue_Santa Rosa, California 95403_707-576-7582",2021-11-18
2203,-122.6743776,38.45882471,"38.45882471,-122.6743776",Starbucks - CA - Santa Rosa [W]  02203,"Hwy 12 @ Mission_4575 Sonoma Hwy_Santa Rosa, California 95409_707-539-1010",2021-11-18
2204,-122.7118343,38.44044467,"38.44044467,-122.7118343",Starbucks - CA - Santa Rosa [W]  02204,"Santa Rosa (B&N)_200 D Street_Santa Rosa, California 94504_(707) 577-0665",2021-11-18
2205,-122.7174214,38.43996997,"38.43996997,-122.7174214",Starbucks - CA - Santa Rosa [W]  02205,"Santa Rosa Plaza - Santa Rosa_1071 Santa Rosa Plaza_Santa Rosa, California 95401_707-569-8457",2021-11-18
2206,-122.7112659,38.42970605,"38.42970605,-122.7112659",Starbucks - CA - Santa Rosa [W]  02206,"Santa Rosa Marketplace_2200 Santa Rosa Avenue_Santa Rosa, California 95404_(707) 541-0257",2021-11-18
2207,-122.7414482,38.40755891,"38.40755891,-122.7414482",Starbucks - CA - Santa Rosa [W]  02207,"Stony Point & Yuba - Santa Rosa_2780 Stony Point Road_Santa Rosa, California 95407_707-545-7057",2021-11-18
2208,-122.6675064,38.42691065,"38.42691065,-122.6675064",Starbucks - CA - Santa Rosa [W]  02208,"Yulupa & Bethards - Santa Rosa_2755 Yulupa Avenue_Santa Rosa, California 95404_707-545-2738",2021-11-18
2209,-116.9874255,32.83868551,"32.83868551,-116.9874255",Starbucks - CA - Santee  02209,"Vons-Santee #1897_9643 Mission Gorge Rd_Santee, California 92071",2021-11-18
2210,-116.9823575,32.83870259,"32.83870259,-116.9823575",Starbucks - CA - Santee [W]  02210,"Cuyamaca & Mission Gorge, Santee_9868 Mission Gorge Road_Santee, California 92071_619-562-8348",2021-11-18
2211,-116.971074,32.85516676,"32.85516676,-116.971074",Starbucks - CA - Santee [W]  02211,"Magnolia & Mast, Santee_9802 N. Magnolia Avenue_Santee, California 920711904_619-449-0017",2021-11-18
2212,-122.0322237,37.28012407,"37.28012407,-122.0322237",Starbucks - CA - Saratoga [W]  02212,"Argonaut - Saratoga_12960N Saratoga-Sunnyvale Rd_Saratoga, California 95070_408-867-1732",2021-11-18
2213,-122.032414,37.258982,"37.258982,-122.032414",Starbucks - CA - Saratoga [W]  02213,"Saratoga & Big Basin - Saratoga_14410 Big Basin Way, Unit D_Saratoga, California 95070_4087411264",2021-11-18
2214,-118.5107117,34.44324112,"34.44324112,-118.5107117",Starbucks - CA - Saugus  02214,"Albertsons-Saugus #6360_27631 W Bouquet Canyon Rd_Saugus, California 91350",2021-11-18
2215,-118.510299,34.4432,"34.4432,-118.510299",Starbucks - CA - Saugus [W]  02215,"Bouquet Canyon & Haskell Canyon, Sa_27667 Bouquet Canyon Road_Saugus, California 913501793_(661) 263-9681",2021-11-18
2216,-122.4803867,37.85464225,"37.85464225,-122.4803867",Starbucks - CA - Sausalito [W]  02216,"Sausalito_14-16 Princess Street_Sausalito, California 94965_(415) 332-0320",2021-11-18
2217,-122.03044,37.04696,"37.04696,-122.03044",Starbucks - CA - Scotts Valley  02217,"Safeway - Scotts Valley #300_253 Mount Hermon Rd_Scotts Valley, California 95060",2021-11-18
2218,-122.026702,37.045227,"37.045227,-122.026702",Starbucks - CA - Scotts Valley [W]  02218,"Mt Herman & Springs Lake_219 Mt Herman Rd_Scotts Valley, California 95066_831-440-1256",2021-11-18
2219,-122.0075189,37.06151144,"37.06151144,-122.0075189",Starbucks - CA - Scotts Valley [W]  02219,"Hwy 17 & Scotts Valley Drive_5600 Scotts Valley Drive_Scotts Valley, California 95066_831-440-9801",2021-11-18
2220,-118.0719912,33.78187658,"33.78187658,-118.0719912",Starbucks - CA - Seal Beach [W]  02220,"Seal Beach Blvd. & St. Cloud_12430 Seal Beach Blvd_Seal Beach, California 90740_562-431-7973",2021-11-18
2221,-121.8559023,36.60758731,"36.60758731,-121.8559023",Starbucks - CA - Seaside [WD]  02221,"Canyon Del Rey & Del Monte - Seasid_1504 Canyon Del Rey_Seaside, California 93955_8313931835",2021-11-18
2222,-122.839255,38.40824314,"38.40824314,-122.839255",Starbucks - CA - Sebastopol  02222,"Albertsons-Sebastopol #7061_776 Gravenstein Hwy N_Sebastopol, California 95472",2021-11-18
2223,-122.825964,38.40480897,"38.40480897,-122.825964",Starbucks - CA - Sebastopol  02223,"Safeway-Sebastopol #933_406 N. Main St._Sebastopol, California 95472_707-823-1101",2021-11-18
2224,-122.8176,38.3919,"38.3919,-122.8176",Starbucks - CA - Sebastopol [W]  02224,"Gravenstein Hwy & Redwood - Sebasto_962 Gravenstein Hwy S_Sebastopol, California 94572_7078295029",2021-11-18
2225,-118.4238552,34.15757796,"34.15757796,-118.4238552",Starbucks - CA - Sherman Oaks [W]  02225,"Riverside & Fulton, Sherman Oaks_13351 Riverside Dr_Sherman Oaks, California 91423_818-789-1541",2021-11-18
2226,-118.4515448,34.15132834,"34.15132834,-118.4515448",Starbucks - CA - Sherman Oaks [W]  02226,"Sherman Oaks_14622 Ventura Blvd._Sherman Oaks, California 91403_(818) 501-6535",2021-11-18
2227,-118.4602465,34.15279342,"34.15279342,-118.4602465",Starbucks - CA - Sherman Oaks [W]  02227,"Ventura & Noble - Sherman Oaks_15030 Ventura Blvd._Sherman Oaks, California 914032444_(818) 783-3380",2021-11-18
2228,-118.466298,34.15381794,"34.15381794,-118.466298",Starbucks - CA - Sherman Oaks [W]  02228,"Sepulveda & Ventura, Sherman Oaks_15303 Ventura Blvd_Sherman Oaks, California 91403_818-728-1589",2021-11-18
2229,-118.4283331,34.14755103,"34.14755103,-118.4283331",Starbucks - CA - Sherman Oaks [W]  02229,"Ventura & Allott, Sherman Oaks_13535 Ventura Blvd._Sherman Oaks, California 914233825_818-981-2843",2021-11-18
2230,-118.0526978,34.16217259,"34.16217259,-118.0526978",Starbucks - CA - Sierra Madre [W]  02230,"Sierra Madre_1 Kersting Court_Sierra Madre, California 901241929_(626) 355-8222",2021-11-18
2231,-118.1702503,33.80438547,"33.80438547,-118.1702503",Starbucks - CA - Signal Hill [WD]  02231,"Willow & Cherry, Signal Hill_1788 E. Willow Street_Signal Hill, California 908062014_562-595-9336",2021-11-18
2232,-118.7962508,34.26197399,"34.26197399,-118.7962508",Starbucks - CA - Simi Valley  02232,"Albertsons-Simi Valley #684/6393_1268 Madera Road_Simi Valley, California 93065",2021-11-18
2233,-118.67831,34.2718,"34.2718,-118.67831",Starbucks - CA - Simi Valley  02233,"Vons-Simi Valley #2047_5805 E Los Angeles Ave_Simi Valley, California 93063_805-522-1193",2021-11-18
2234,-118.7755153,34.27914139,"34.27914139,-118.7755153",Starbucks - CA - Simi Valley  02234,"Vons-Simi Valley #2501_1855 E. Cochran St._Simi Valley, California 93065",2021-11-18
2235,-118.6925765,34.27166929,"34.27166929,-118.6925765",Starbucks - CA - Simi Valley  02235,"Albertsons-Simi Valley #6317_5135 Los Angeles Avenue_Simi Valley, California 93063",2021-11-18
2236,-118.7844681,34.27158664,"34.27158664,-118.7844681",Starbucks - CA - Simi Valley  02236,"Vons-Simi Valley #2163_660 E Los Angeles Ave_Simi Valley, California 93065",2021-11-18
2237,-118.7176626,34.28886103,"34.28886103,-118.7176626",Starbucks - CA - Simi Valley  02237,"Vons-Simi Valley #2692_2938 Tapo Canyon Road_Simi Valley, California 93063_805-527-8666",2021-11-18
2238,-118.776743,34.2718,"34.2718,-118.776743",Starbucks - CA - Simi Valley [WD]  02238,"Los Angeles Avenue & 1st, Simi Vall_1197 E. Los Angeles Avenue_Simi Valley, California 930652868_(805) 578-3580",2021-11-18
2239,-118.7613759,34.27954465,"34.27954465,-118.7613759",Starbucks - CA - Simi Valley [W]  02239,"Erringer & Cochran, Simi Valley_2432 Erringer Road_Simi Valley, California 930652351_805-955-0043",2021-11-18
2240,-118.796133,34.265736,"34.265736,-118.796133",Starbucks - CA - Simi Valley [W]  02240,"Madera & Royal - Simi Valley_1368-2 Madera Road_Simi Valley, California 930654019_805-306-0170",2021-11-18
2241,-118.8111406,34.25268835,"34.25268835,-118.8111406",Starbucks - CA - Simi Valley [W]  02241,"Wood Ranch & Country Club,SimiValle_575 Country Club Drive_Simi Valley, California 930657694_805-582-9235",2021-11-18
2242,-118.7177856,34.28489952,"34.28489952,-118.7177856",Starbucks - CA - Simi Valley [W]  02242,"Civic Center Plaza - Simi Valley_2679 Tapo Canyon Rd_Simi Valley, California 93063_805-306-0412",2021-11-18
2243,-118.7754,34.2673,"34.2673,-118.7754",Starbucks - CA - Simi Valley [W]  02243,"Hwy 118 & First, Simi Valley_1555 Simi Town Center Way_Simi Valley, California 930650535_805-581-7023",2021-11-18
2244,-118.743754,34.27909727,"34.27909727,-118.743754",Starbucks - CA - Simi Valley [W]  02244,"Sycamore & Cochran, Simi Valley_2410 Sycamore Drive_Simi Valley, California 930652302_805-581-8060",2021-11-18
2245,-117.2592807,32.99611113,"32.99611113,-117.2592807",Starbucks - CA - Solana Beach [W]  02245,"Solana Beach Towne Center_691 Lomas Santa Fe_Solana Beach, California 92075_858-509-9261",2021-11-18
2246,-117.2538165,32.9956979,"32.9956979,-117.2538165",Starbucks - CA - Solana Beach [W]  02246,"Lomas Santa Fe & I-5, Solana Beach_937 Lomas Santa Fe Drive_Solana Beach, California 920751544_858-350-9243",2021-11-18
2247,-121.321563,36.41739728,"36.41739728,-121.321563",Starbucks - CA - Soledad [WD]  02247,"Front & 4th Street - Soledad_3070 H DeLaRosa Sr. Street_Soledad, California 93960_831-678-0199",2021-11-18
2248,-122.4752502,38.29874215,"38.29874215,-122.4752502",Starbucks - CA - Sonoma [W]  02248,"Sonoma & Varano - Sonoma_19239 Sonoma Highway_Sonoma, California 95476_707-935-3187",2021-11-18
2249,-120.343227,37.976643,"37.976643,-120.343227",Starbucks - CA - Sonora  02249,"Mono & Tuolumne - Sonora_13761 Mono Way_Sonora, California 95370_209-533-8831",2021-11-18
2250,-120.3313502,37.94203835,"37.94203835,-120.3313502",Starbucks - CA - Sonora [WD]  02250,"Sonora Crossroads - Sonora_133 Old Wards Ferry Road_Sonora, California 95370_209-536-1779",2021-11-18
2251,-121.96463,36.98632,"36.98632,-121.96463",Starbucks - CA - Soquel  02251,"41st Ave & Soquel  - Soquel_2740 41st Street_Soquel, California 95073_831-475-8440",2021-11-18
2252,-121.964899,36.985115,"36.985115,-121.964899",Starbucks - CA - Soquel  02252,"Safeway - Soquel #1929_2650 41st Avenue_Soquel, California 95073",2021-11-18
2253,-117.7018,33.5302,"33.5302,-117.7018",Starbucks - CA - South Laguna  02253,"Albertsons - Laguna Beach #6575_30922 Pacific Coast Hwy_South Laguna, California 92677_949-499-1733",2021-11-18
2254,-119.9664808,38.94462191,"38.94462191,-119.9664808",Starbucks - CA - South Lake Tahoe  02254,"Safeway - South Lake Tahoe #1824_1020 Johnson Dr._South Lake Tahoe, California 96150",2021-11-18
2255,-119.9449384,38.95485353,"38.95485353,-119.9449384",Starbucks - CA - South Lake Tahoe [W]  02255,"Lake Tahoe & Park -South Lake Tahoe_4000 S LAKE TAHOE BLVD_South Lake Tahoe, California 96150_530-543-3391",2021-11-18
2256,-119.9989939,38.90387991,"38.90387991,-119.9989939",Starbucks - CA - South Lake Tahoe [W]  02256,"South Lake Tahoe_1064 Emerald Bay Road_South Lake Tahoe, California 961506200_(530) 544-4490",2021-11-18
2257,-118.1503335,34.11176788,"34.11176788,-118.1503335",Starbucks - CA - South Pasadena  02257,"Vons-South Pasadena #2228_1213 Fair Oaks Ave_South Pasadena, California 910303805_626-799-2261",2021-11-18
2258,-118.1503317,34.12069159,"34.12069159,-118.1503317",Starbucks - CA - South Pasadena [W]  02258,"Fair Oaks & State Street_454 North Fair Oaks Ave_South Pasadena, California 91030_626-441-7354",2021-11-18
2259,-118.1531202,34.10400879,"34.10400879,-118.1531202",Starbucks - CA - South Pasadena [W]  02259,"Huntington & Fremont, S. Pasadena_1318 Huntington Drive_South Pasadena, California 91030_323-255-1684",2021-11-18
2260,-122.4022393,37.65316981,"37.65316981,-122.4022393",Starbucks - CA - South San Francisco  02260,"176 Gateway Blvd._176 Gateway Blvd._South San Francisco, California 94080_(650) 866-3904",2021-11-18
2261,-122.4106503,37.65523246,"37.65523246,-122.4106503",Starbucks - CA - South San Francisco [W]  02261,"Grand & Linden - South San Francisc_329 Grand Avenue_South San Francisco, California 94080_6505891939",2021-11-18
2262,-118.1640622,33.9527884,"33.9527884,-118.1640622",Starbucks - CA - Southgate [WD]  02262,"Firestone & Garfield, Southgate (UC_8620 Garfield Ave_Southgate, California 90280_562-806-8009",2021-11-18
2263,-118.2201243,33.95530874,"33.95530874,-118.2201243",Starbucks - CA - Southgate [WD]  02263,"Firestone & Long Beach, UCO Southg_8924 Long Beach Blvd._Southgate, California 902802808_323-569-0274",2021-11-18
2264,-118.1979809,33.94334567,"33.94334567,-118.1979809",Starbucks - CA - Southgate [W]  02264,"Tweedy & Otis, Southgate (UCO)_4181 Tweedy Blvd_Southgate, California 90280_323-563-6162",2021-11-18
2265,-116.9869976,32.74804057,"32.74804057,-116.9869976",Starbucks - CA - Spring Valley [W]  02265,"Campo & Conrad, Spring Valley_9716 Campo Road_Spring Valley, California 919771415_619-697-1598",2021-11-18
2266,-117.9928937,33.78934956,"33.78934956,-117.9928937",Starbucks - CA - Stanton [WD]  02266,"Beach & Chapman, Stanton_11931 Beach Blvd._Stanton, California 90680_714-890-4388",2021-11-18
2267,-118.5739427,34.39177033,"34.39177033,-118.5739427",Starbucks - CA - Stephenson Ranch [W]  02267,"Valencia Marketplace_25900 The Old Road_Stephenson Ranch, California 91381_(661) 259-9906",2021-11-18
2268,-121.3197462,38.00874256,"38.00874256,-121.3197462",Starbucks - CA - Stockton  02268,"Safeway-Stockton #2707_6445 N Pacific Ave_Stockton, California 95207_209-427-8600",2021-11-18
2269,-121.3764231,38.0566017,"38.0566017,-121.3764231",Starbucks - CA - Stockton  02269,"Target North Stockton T-1862_10850 Trinity Pkwy_Stockton, California 95201",2021-11-18
2270,-121.37532,38.051327,"38.051327,-121.37532",Starbucks - CA - Stockton [WD]  02270,"Eight Mile & I-5 - Stockton_10602 Trinity Parkway_Stockton, California 95201_2099550318",2021-11-18
2271,-121.22116,37.90605,"37.90605,-121.22116",Starbucks - CA - Stockton [WD]  02271,"Arch Road & Hwy 99 - Stockton_4855 S. State Hwy 99_Stockton, California 95215_209-465-4374",2021-11-18
2272,-121.2952668,38.01967769,"38.01967769,-121.2952668",Starbucks - CA - Stockton [WD]  02272,"Hammer & West - Stockton_1440 East Hammer Lane_Stockton, California 95210_209-474-7094",2021-11-18
2273,-121.36124,38.03315,"38.03315,-121.36124",Starbucks - CA - Stockton [WD]  02273,"Hwy 99 & Waterloo - Stockton_4426 East State Route 88_Stockton, California 95201_2099314576",2021-11-18
2274,-121.34695,37.984232,"37.984232,-121.34695",Starbucks - CA - Stockton [WD]  02274,"March & I-5 - Stockton_2866 W. March Lane_Stockton, California 95207_209-472-0637",2021-11-18
2275,-121.3020447,37.97381735,"37.97381735,-121.3020447",Starbucks - CA - Stockton [W]  02275,"2535 Pacific Ave. - Stockton_2535 Pacific Avenue_Stockton, California 952044437_(209) 463-8877",2021-11-18
2276,-121.2904037,37.95486261,"37.95486261,-121.2904037",Starbucks - CA - Stockton [W]  02276,"El Dorado & Channel - Stockton_222 North El Dorado Street_Stockton, California 95202_209-463-6177",2021-11-18
2277,-121.3240985,38.01238903,"38.01238903,-121.3240985",Starbucks - CA - Stockton [W]  02277,"Lincoln Center - Stockton_121 Lincoln Center_Stockton, California 95207_(209) 952-7292",2021-11-18
2278,-121.261894,38.037235,"38.037235,-121.261894",Starbucks - CA - Stockton [W]  02278,"Morada Lane & Hwy 99 - Stockton_4103 E. Morada Lane_Stockton, California 95212_209-956-3140",2021-11-18
2279,-121.3129023,37.99583009,"37.99583009,-121.3129023",Starbucks - CA - Stockton [W]  02279,"Pacific & Yokuts - Stockton_5350 Pacific Avenue_Stockton, California 95207_209-474-3026",2021-11-18
2280,-118.3955646,34.14449474,"34.14449474,-118.3955646",Starbucks - CA - Studio City  02280,"Vons-Studio City #1674_4033 Laurel Canyon Blvd_Studio City, California 916042016",2021-11-18
2281,-118.397135,34.143303,"34.143303,-118.397135",Starbucks - CA - Studio City [W]  02281,"Studio City_12170 Ventura Blvd_Studio City, California 91403_(818) 762-9368",2021-11-18
2282,-118.4125264,34.14494723,"34.14494723,-118.4125264",Starbucks - CA - Studio City [W]  02282,"Ventura & Alcove - Studio City_12824 Ventura Blvd._Studio City, California 91604_(818) 753-8886",2021-11-18
2283,-118.369282,34.1400517,"34.1400517,-118.369282",Starbucks - CA - Studio City [W]  02283,"Ventura & Vineland, Studio City_10965 Ventura Blvd_Studio City, California 91604_818-762-9121",2021-11-18
2284,-122.02013,38.24551,"38.24551,-122.02013",Starbucks - CA - Suisun City [WD]  02284,"Sunset & Merganser - Suisun City_193 Sunset Ave_Suisun City, California 94585_707-429-1867",2021-11-18
2285,-117.205237,33.685,"33.685,-117.205237",Starbucks - CA - Sun City  02285,"Albertsons-Sun City #691 / (6791)_26100 Newport Road_Sun City, California 92586_905-301-7223",2021-11-18
2286,-118.3149643,34.2597145,"34.2597145,-118.3149643",Starbucks - CA - Sunland [W]  02286,"Foothill & Oro Vista, Sunland_8349 Foothill Blvd_Sunland, California 91040_818-951-3616",2021-11-18
2287,-122.05672,37.37318,"37.37318,-122.05672",Starbucks - CA - Sunnyvale  02287,"Safeway - Sunnyvale #1196_639 Bernardo Ave_Sunnyvale, California 94087_408-732-5900",2021-11-18
2288,-122.041565,37.340935,"37.340935,-122.041565",Starbucks - CA - Sunnyvale  02288,"Safeway - Sunnyvale #313_1601 Hollenbeck Ave_Sunnyvale, California 94087_408-733-8251",2021-11-18
2289,-122.018298,37.356329,"37.356329,-122.018298",Starbucks - CA - Sunnyvale  02289,"Safeway - Sunnyvale #1439_785 E. El Camino Real_Sunnyvale, California 940872919_408-481-3300",2021-11-18
2290,-122.0350602,37.36862191,"37.36862191,-122.0350602",Starbucks - CA - Sunnyvale [W]  02290,"El Camino & Mathilda_332 W. El Camino Real_Sunnyvale, California 94087_408-736-6859",2021-11-18
2291,-122.046328,37.37873616,"37.37873616,-122.046328",Starbucks - CA - Sunnyvale [W]  02291,"Mary & Washington - Sunnyvale_201 S. Mary Avenue_Sunnyvale, California 94086_408-746-9270",2021-11-18
2292,-122.0506114,37.35246232,"37.35246232,-122.0506114",Starbucks - CA - Sunnyvale [W]  02292,"Fremont & Mary - Sunnyvale_1291 South Mary_Sunnyvale, California 94087_(408) 732-6032",2021-11-18
2293,-122.0414,37.3539,"37.3539,-122.0414",Starbucks - CA - Sunnyvale [W]  02293,"Hollenbeck Road_1685-87 Hollenbeck Road_Sunnyvale, California 94087_(408) 733-5762",2021-11-18
2294,-122.03559,37.37239,"37.37239,-122.03559",Starbucks - CA - Sunnyvale [W]  02294,"Mathilda & Maude - Sunnyvale_460 Mathilda Avenue_Sunnyvale, California 94086_408-245-2987",2021-11-18
2295,-122.0178474,37.35603251,"37.35603251,-122.0178474",Starbucks - CA - Sunnyvale [W]  02295,"Sunnyvale_795 East El Camino Real_Sunnyvale, California 94087_(408) 749-8158",2021-11-18
2296,-120.6352929,40.40981019,"40.40981019,-120.6352929",Starbucks - CA - Susanville [D]  02296,"Main & Riverside - Susanville_2980 Main Street_Susanville, California 96130_530-251-8460",2021-11-18
2297,-120.1981471,39.20822623,"39.20822623,-120.1981471",Starbucks - CA - Tahoe City  02297,"Albertsons - Tahoe City #7229_100 River Rd_Tahoe City, California 96145",2021-11-18
2298,-118.5343677,34.16813744,"34.16813744,-118.5343677",Starbucks - CA - Tarzana  02298,"Vons-Tarzana #2066_18439 Ventura Blvd_Tarzana, California 91356",2021-11-18
2299,-118.5401817,34.17043987,"34.17043987,-118.5401817",Starbucks - CA - Tarzana [W]  02299,"Tarzana_18668 Ventura Blvd._Tarzana, California 91356_(818) 345-0060",2021-11-18
2300,-118.558327,34.17270185,"34.17270185,-118.558327",Starbucks - CA - Tarzana [W]  02300,"Ventura Shirley-Tarzana_19522 Ventura Blvd._Tarzana, California 91356_818-705-7687",2021-11-18
2301,-117.057,33.5081,"33.5081,-117.057",Starbucks - CA - Temecula  02301,"Albertsons - Temecula #6734_Temecula, California 92592",2021-11-18
2302,-117.0762927,33.48689563,"33.48689563,-117.0762927",Starbucks - CA - Temecula  02302,"Albertsons-Temecula #6753_31960 Hwy 79_Temecula, California 92589",2021-11-18
2303,-117.1533444,33.49950631,"33.49950631,-117.1533444",Starbucks - CA - Temecula  02303,"Albertsons-Temecula #6706_30530 Rancho California Rd_Temecula, California 92590",2021-11-18
2304,-117.0612,33.5055,"33.5055,-117.0612",Starbucks - CA - Temecula [WD]  02304,"Hwy 79 & Pechanga, Temecula_30571 Highway 79 S_Temecula, California 925924821_951-506-2785",2021-11-18
2305,-117.149929,33.529332,"33.529332,-117.149929",Starbucks - CA - Temecula [W]  02305,"Margarita & N. General Kearny, Teme_40573 Margarita Road_Temecula, California 92591_951-693-9044",2021-11-18
2306,-117.1508036,33.4951828,"33.4951828,-117.1508036",Starbucks - CA - Temecula [W]  02306,"Old Town Front & 6th, Temecula_28459 Old Town Front Street_Temecula, California 925901817_951-699-2917",2021-11-18
2307,-117.094178,33.519373,"33.519373,-117.094178",Starbucks - CA - Temecula [W]  02307,"Rancho California & Meadows_31867 Rancho California Rd._Temecula, California 925914919_951-587-6326",2021-11-18
2308,-117.0955,33.4818,"33.4818,-117.0955",Starbucks - CA - Temecula [W]  02308,"Hwy 79 & Meadows Pkwy, Temecula_32240 Highway 79 South_Temecula, California 92592_951-303-6884",2021-11-18
2309,-117.149867,33.505186,"33.505186,-117.149867",Starbucks - CA - Temecula [W]  02309,"Temecula_27501 Ynez Avenue_Temecula, California 92591_951-699-2966",2021-11-18
2310,-117.166388,33.522296,"33.522296,-117.166388",Starbucks - CA - Temecula [W]  02310,"Jefferson & Winchester, Temecula_27315 Jefferson Avenue_Temecula, California 925905609_951-296-6544",2021-11-18
2311,-117.1579343,33.52624992,"33.52624992,-117.1579343",Starbucks - CA - Temecula [W]  02311,"Promenade In Temecula, Temecula_40820 Winchester Road_Temecula, California 92591_951-296-2096",2021-11-18
2312,-117.14706,33.50416,"33.50416,-117.14706",Starbucks - CA - Temecula [W]  02312,"Rancho California & Ynez, Temecula_29588 Rancho California Road_Temecula, California 92503_951-699-5761",2021-11-18
2313,-117.15644,33.527523,"33.527523,-117.15644",Starbucks - CA - Temecula [W]  02313,"Winchester Marketplace_40695 Winchester Road_Temecula, California 92591_951-296-9502",2021-11-18
2314,-118.0735348,34.10367753,"34.10367753,-118.0735348",Starbucks - CA - Temple City [W]  02314,"Las Tunas & Rosemead, Temple City_5705 Rosemead Blvd_Temple City, California 91780_626-614-8004",2021-11-18
2315,-118.8505918,34.21161501,"34.21161501,-118.8505918",Starbucks - CA - Thousand Oaks  02315,"Albertsons-Thousand Oaks #6369_1736 E Avenida De Los Arboles_Thousand Oaks, California 91360",2021-11-18
2316,-118.840775,34.211326,"34.211326,-118.840775",Starbucks - CA - Thousand Oaks  02316,"Vons-Thousand Oaks #2092_2048 Avenida De Los Arboles_Thousand Oaks, California 91360_805-492-2497",2021-11-18
2317,-118.868,34.202,"34.202,-118.868",Starbucks - CA - Thousand Oaks  02317,"Vons - Thousand Oaks #1610_1790 N Moorpark Rd_Thousand Oaks, California 91360",2021-11-18
